Shp_Lng,Shap_Ar,ADM2_ES,ADM2_PC,ADM2_RE,ADM2ALT1,ADM2ALT2,ADM1_ES,ADM1_PC,ADM0_ES,ADM0_PC,date,validOn,validTo,X1,admn2Nm,N(mrgd),lat,lon,X7,X8,X9,X10,X11
1.21405676259,0.0287576697958,Cumbitara,CO52233,,,,Nariño,CO52,Colombia,CO,2018/01/01,2020/04/16,,"1037",Cumbitara,Cumbitara,"1.67694","-77.3253",,,,,
1.23105904726,0.0413233807388,Cunday,CO73226,,,,Tolima,CO73,Colombia,CO,2018/01/01,2020/04/16,,"377",Cunday,Cunday,"4.083333333333333","-74.66666666666667",,,,,
1.58492599361,0.0327393194917,Curillo,CO18205,,,,Caquetá,CO18,Colombia,CO,2018/01/01,2020/04/16,,"937",Curillo,Curillo,"1.0333333333333334","-75.91666666666667",,,,,
0.922767318163,0.0199636379941,Curití,CO68229,Curiti,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"458",Curití,Curití,"6.666666666666667","-73",,,,,
1.60625339304,0.0752924995416,Curumaní,CO20228,Curumani,,,Cesar,CO20,Colombia,CO,2018/01/01,2020/04/16,,"48",Curumaní,Curumaní,"9.2","-73.55",,,,,
2.59275579286,0.15992648309,Dabeiba,CO05234,,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"1084",Dabeiba,Dabeiba,"7","-76.25",,,,,
1.70890159326,0.0744313469656,Dagua,CO76233,,,,Valle del Cauca,CO76,Colombia,CO,2018/01/01,2020/04/16,,"652",Dagua,Dagua,"3.6666666666666665","-76.7",,,,,
2.03079193053,0.144785545809,Dibulla,CO44090,,,,La Guajira,CO44,Colombia,CO,2018/01/01,2020/04/16,,"653","Dibulla, La Guajira",Dibulla,"11.266666666666667","-73.3",,,,,
0.901856258015,0.0191687723606,Distracción,CO44098,Distraccion,,,La Guajira,CO44,Colombia,CO,2018/01/01,2020/04/16,,"1038","Distracción, La Guajira",Distracción,"10.9","-72.88333333333334",,,,,
1.87537302354,0.0530582058292,Dolores,CO73236,,,,Tolima,CO73,Colombia,CO,2018/01/01,2020/04/16,,"49","Dolores, Tolima",Dolores,"3.6666666666666665","-74.75",,,,,
0.92983785517,0.016614707083,Donmatías,CO05237,Donmatias,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"901",Don Matías,Donmatías,"6.483333333333333","-75.43333333333334",,,,,
0.366030353257,0.00571277806445,Dosquebradas,CO66170,,,,Risaralda,CO66,Colombia,CO,2018/01/01,2020/04/16,,"254",Dosquebradas,Dosquebradas,"4.833333333333333","-75.68333333333334",,,,,
0.959491538984,0.0191046635813,Duitama,CO15238,,,,Boyacá,CO15,Colombia,CO,2018/01/01,2020/04/16,,"845",Duitama,Duitama,"
5.833333333333333","-73.01666666666667",,,,,
0.602009105035,0.0143371443967,Durania,CO54239,,,,Norte de Santander,CO54,Colombia,CO,2018/01/01,2020/04/16,,"50",Durania,Durania,"7.71722","-72.66",,,,,
0.801600118139,0.0194154831991,Ebéjico,CO05240,Ebejico,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"51",Ebéjico,Ebéjico,"6.333333333333333","-75.76666666666667",,,,,
0.740303705497,0.015294550926,El Águila,CO76243,El Águila,,,Valle del Cauca,CO76,Colombia,CO,2018/01/01,2020/04/16,,,,,,,,,,,
2.29665528873,0.127866886514,El Bagre,CO05250,,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"1086",El Bagre,El Bagre,"7.594169444444444","-74.8119",,,,,
1.67681179481,0.067024891352,El Banco,CO47245,,,,Magdalena,CO47,Colombia,CO,2018/01/01,2020/04/16,,,,,,,,,,,
0.617222921741,0.0174363017577,El Cairo,CO76246,,,,Valle del Cauca,CO76,Colombia,CO,2018/01/01,2020/04/16,,"748",El Cairo,El Cairo,"4.75","-76.25",,,,,
0.805092964594,0.0226355727694,El Calvario,CO50245,,,,Meta,CO50,Colombia,CO,2018/01/01,2020/04/16,,"485",El Calvario,El Calvario,"4.416666666666667","-73.66666666666667",,,,,
1.2845727027,0.0309754313453,El Cantón del San Pablo,CO27135,El Canton del San Pablo,,,Chocó,CO27,Colombia,CO,2018/01/01,2020/04/16,,"486",El Cantón de San Pablo,El Cantón del San Pablo,"5.333333333333333","-76.73333333333333",,,,,
3.2147564047,0.141994187024,El Carmen,CO54245,,,,Norte de Santander,CO54,Colombia,CO,2018/01/01,2020/04/16,,,,,,,,,,,
1.43090616466,0.0676917036076,El Carmen de Atrato,CO27245,,,,Chocó,CO27,Colombia,CO,2018/01/01,2020/04/16,,"191",El Carmen de Atrato,El Carmen de Atrato,"5.88778","-75.1642",,,,,
2.06881609357,0.077934077879,El Carmen de Bolívar,CO13244,El Carmen de Bolivar,,,Bolívar,CO13,Colombia,CO,2018/01/01,2020/04/16,,"39",El Carmen de Bolívar,El Carmen de Bolívar,"9.716666666666667","-75.13333333333334",,,,,
1.68427686642,0.07556015538,El Carmen de Chucuri,CO68235,,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,,,,,,,,,,
1.38592088609,0.0345857133298,El Carmen de Viboral,CO05148,,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"487",El Carmen de Viboral,El Carmen de Viboral,"6.083333333333333","-75.33333333333333",,,,,
1.11799915438,0.0462515826763,El Castillo,CO50251,,,,Meta,CO50,Colombia,CO,2018/01/01,2020/04/16,,"1087","El Castillo, Meta",El Castillo,"3.56806","-73.7839",,,,,
1.52869531496,0.0359213986196,El Cerrito,CO76248,,,,Valle del Cauca,CO76,Colombia,CO,2018/01/01,2020/04/16,,"786","El Cerrito, Valle del Cauca",El Cerrito,"3.6666666666666665","-76.16666666666667",,,,,
4.30594494373,0.201626766705,El Charco,CO52250,,,,Nariño,CO52,Colombia,CO,2018/01/01,2020/04/16,,"255",El Charco,El Charco,"2.4775","-78.1111111111111",,,,,
0.715962734919,0.0194635639745,El Cocuy,CO15244,,,,Boyacá,CO15,Colombia,CO,2018/01/01,2020/04/16,,"558",El Cocuy,El Cocuy,"6.416666666666667","-72.41666666666667",,,,,
0.521233441813,0.00963844195413,El Colegio,CO25245,,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"459",El Colegio,El Colegio,"4.5808333333333335","-74.44250000000001",,,,,
1.67499541363,0.0789168644478,El Copey,CO20238,,,,Cesar,CO20,Colombia,CO,2018/01/01,2020/04/16,,"378",El Copey,El Copey,"10.15","-73.96666666666667",,,,,
3.15437031984,0.0898674383534,El Doncello,CO18247,,,,Caquetá,CO18,Colombia,CO,2018/01/01,2020/04/16,,"750",El Doncello,El Doncello,"1.6833333333333333","-75.28333333333333",,,,,
0.436405800029,0.00955216818914,El Dorado,CO50270,,,,Meta,CO50,Colombia,CO,2018/01/01,2020/04/16,,"1088","El Dorado, Meta",El Dorado,"3.74167","-73.8389",,,,,
0.973533526483,0.0191549625722,El Dovio,CO76250,,,,Valle del Cauca,CO76,Colombia,CO,2018/01/01,2020/04/16,,"1",El Dovio,El Dovio,"4.516666666666667","-76.23333333333333",,,,,
8.05269675363,0.885325416221,El Encanto,CO91263,,,,Amazonas,CO91,Colombia,CO,2018/01/01,2020/04/16,,"1039",El Encanto,El Encanto,"-1.7788888888888887","-73.21055555555556",,,,,
0.338906921668,0.00566938649932,El Espino,CO15248,,,,Boyacá,CO15,Colombia,CO,2018/01/01,2020/04/16,,"939","El Espino, Boyacá",El Espino,"6.583333333333333","-72.41666666666667",,,,,
0.60133670768,0.00759609699401,El Guacamayo,CO68245,,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"192",El Guacamayo,El Guacamayo,"6.333333333333333","-73.46666666666667",,,,,
0.897763313797,0.0315932832278,El Guamo,CO13248,,,,Bolívar,CO13,Colombia,CO,2018/01/01,2020/04/16,,"654",El Guamo,El Guamo,"10.083333333333334","-74.91666666666667",,,,,
4.61631039452,0.335967852372,El Litoral del San Juan,CO27250,,,,Chocó,CO27,Colombia,CO,2018/01/01,2020/04/16,,"460","El Molino, La Guajira",El Litoral del San Juan,"10.6533","-72.9242",,,,,
0.710049635003,0.0200017375089,El Molino,CO44110,,,,La Guajira,CO44,Colombia,CO,2018/01/01,2020/04/16,,"379","El Paso, Cesar",El Molino,"9.66222","-73.7519",,,,,
2.32463008261,0.0670516401026,El Paso,CO20250,,,,Cesar,CO20,Colombia,CO,2018/01/01,2020/04/16,,"84",El Paujil,El Paso,"1.56444","-75.3319",,,,,
3.52931590853,0.100309283037,El Paujíl,CO18256,El Paujil,,,Caquetá,CO18,Colombia,CO,2018/01/01,2020/04/16,,"787","El Peñol, Antioquia",El Paujíl,"6.2186111111111115","-75.24333333333334",,,,,
0.555018904123,0.00970710683729,El Peñol,CO52254,El Penol,,,Nariño,CO52,Colombia,CO,2018/01/01,2020/04/16,,"193","El Peñol, Nariño",El Peñol,"1.453611","-77.439722",,,,,
0.934838567818,0.0262152613293,El Peñón,CO13268,El Penon,,,Bolívar,CO13,Colombia,CO,2018/01/01,2020/04/16,,"559","El Peñón, Bolívar",El Peñón,"8.988333333333333","-73.94944444444445",,,,,
0.698073765449,0.0109383609015,El Peñón,CO25258,El Penon,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"940","El Peñón, Cundinamarca",El Peñón,"5.251666666666667","-74.28611111111111",,,,,
1.15920332938,0.0325303917811,El Peñón,CO68250,El Penon,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"720","El Peñón, Santander",El Peñón,"5.89222","-73.7403",,,,,
1.1771096407,0.0459855579106,El Piñón,CO47258,El Pinon,,,Magdalena,CO47,Colombia,CO,2018/01/01,2020/04/16,,"941",El Piñón,El Piñón,"10.333333333333334","-74.66666666666667",,,,,
1.31841496687,0.0372665668433,El Playón,CO68255,El Playon,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"721","El Playón, Santander",El Playón,"7.47667","-73.2081",,,,,
0.964050656871,0.0216636011068,El Retén,CO47268,El Reten,,,Magdalena,CO47,Colombia,CO,2018/01/01,2020/04/16,,"673",El Retén,El Retén,"10.6167","-74.2667",,,,,
12.0048289515,1.00930114012,El Retorno,CO95025,,,,Guaviare,CO95,Colombia,CO,2018/01/01,2020/04/16,,"1006",El Retorno,El Retorno,"2.33056","-72.6278",,,,,
1.23421947178,0.0163142202683,El Roble,CO70233,,,,Sucre,CO70,Colombia,CO,2018/01/01,2020/04/16,,"560","El Roble, Sucre",El Roble,"9.1","-75.2",,,,,
0.422041409133,0.00711028919184,El Rosal,CO25260,,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"788","El Rosal, Cundinamarca",El Rosal,"4.851944444444444","-74.26277777777777",,,,,
1.44847794077,0.0421440639492,El Rosario,CO52256,,,,Nariño,CO52,Colombia,CO,2018/01/01,2020/04/16,,"111","El Rosario, Nariño",El Rosario,"1.7430555555555556","-77.33472222222221",,,,,
0.609730348964,0.00681466343011,El Santuario,CO05697,,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"789",El Santuario,El Santuario,"6.1375","-75.263889",,,,,
0.832652943545,0.0248758114999,El Tablón de Gómez,CO52258,El Tablon de Gomez,,,Nariño,CO52,Colombia,CO,2018/01/01,2020/04/16,,"418",El Tablón,El Tablón de Gómez,"1.4269444444444446","-77.09694444444445",,,,,
3.13003151642,0.222195125756,El Tambo,CO19256,,,,Cauca,CO19,Colombia,CO,2018/01/01,2020/04/16,,"790","El Tambo, Cauca",El Tambo,"2.45417","-76.8178",,,,,
0.832827157188,0.0200339997843,El Tambo,CO52260,,,,Nariño,CO52,Colombia,CO,2018/01/01,2020/04/16,,"847","El Tambo, Nariño",El Tambo,"1.41306","-77.3981",,,,,
1.42122232009,0.0578276297966,El Tarra,CO54250,,,,Norte de Santander,CO54,Colombia,CO,2018/01/01,2020/04/16,,"848",El Tarra,El Tarra,"8.0475","-73.0836",,,,,
1.43697353116,0.0414261041686,El Zulia,CO54261,,,,Norte de Santander,CO54,Colombia,CO,2018/01/01,2020/04/16,,"942",El Zulia,El Zulia,"7.933333333333334","-72.6",,,,,
0.517464415759,0.00653203069683,Elías,CO41244,Elias,,,Huila,CO41,Colombia,CO,2018/01/01,2020/04/16,,,,,,,,,,,
1.00633415995,0.0327003156782,Encino,CO68264,,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"943","Encino, Santander",Encino,"6.137777777777778","-73.09888888888888",,,,,
0.439949810301,0.00611467993686,Enciso,CO68266,,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"167","Enciso, Santander",Enciso,"6.75","-72.63333333333334",,,,,
0.792397583317,0.0175026451786,Entrerríos,CO05264,Entrerrios,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"53",Entrerríos,Entrerríos,"6.566666666666666","-75.51666666666667",,,,,
0.480261666807,0.00636810163358,Envigado,CO05266,,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"561",Envigado,Envigado,"6.166666666666667","-75.56666666666666",,,,,
0.78602284508,0.0176303385487,Espinal,CO73268,,,,Tolima,CO73,Colombia,CO,2018/01/01,2020/04/16,,"256","El Espinal, Tolima",El Espinal,"4.2","-74.83333333333333",,,,,
0.670571237652,0.0128820776195,Facatativá,CO25269,Facatativa,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"352",Facatativá,Facatativá,"4.816666666666666","-74.36666666666666",,,,,
0.861761614026,0.0147838166784,Falan,CO73270,,,,Tolima,CO73,Colombia,CO,2018/01/01,2020/04/16,,,,,,,,,,,
0.63506102399,0.0157012174154,Filadelfia,CO17272,,,,Caldas,CO17,Colombia,CO,2018/01/01,2020/04/16,,"891","Filadelfia, Caldas",Filadelfia,"5.3","-75.6",,,,,
0.653705682252,0.00867852692906,Filandia,CO63272,,,,Quindio,CO63,Colombia,CO,2018/01/01,2020/04/16,,"257","Filandia, Quindío",Filandia,"4.666666666666667","-75.63333333333334",,,,,
0.504020614141,0.00892245612671,Firavitoba,CO15272,,,,Boyacá,CO15,Colombia,CO,2018/01/01,2020/04/16,,"1041",Firavitoba,Firavitoba,"5.65","-73",,,,,
0.501337935163,0.0078835324832,Flandes,CO73275,,,,Tolima,CO73,Colombia,CO,2018/01/01,2020/04/16,,"380",Flandes,Flandes,"4.283333333333333","-74.8",,,,,
2.94250780494,0.206927769124,Florencia,CO18001,,,,Caquetá,CO18,Colombia,CO,2018/01/01,2020/04/16,,"419","Florencia, Caquetá",Florencia,"1.613888888888889","-75.61277777777777",,,,,
0.367595054521,0.00459170059029,Florencia,CO19290,,,,Cauca,CO19,Colombia,CO,2018/01/01,2020/04/16,,"258","Florencia, Cauca",Florencia,"1.682222222222222","-77.07222222222222",,,,,
0.414792863487,0.00719332757743,Floresta,CO15276,,,,Boyacá,CO15,Colombia,CO,2018/01/01,2020/04/16,,"944","Floresta, Boyacá",Floresta,"5.916666666666667","-72.91666666666667",,,,,
0.892371052003,0.0144189176592,Florián,CO68271,Florian,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"1089",Florián,Florián,"5.80472","-73.9742",,,,,
1.07643998236,0.0326316236712,Florida,CO76275,,,,Valle del Cauca,CO76,Colombia,CO,2018/01/01,2020/04/16,,"945","Florida, Valle del Cauca",Florida,"3.3274999999999997","-76.23861111111111",,,,,
0.529697104736,0.00820913790607,Floridablanca,CO68276,,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"562","Floridablanca, Santander",Floridablanca,"7.216666666666667","-73.06666666666666",,,,,
0.992036049902,0.0374980963499,Fómeque,CO25279,Fomeque,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"655",Fómeque,Fómeque,"4.4847222222222225","-73.89361111111111",,,,,
1.31860274379,0.0391294213459,Fonseca,CO44279,,,,La Guajira,CO44,Colombia,CO,2018/01/01,2020/04/16,,"168","Fonseca, La Guajira",Fonseca,"10.833333333333334","-72.83333333333333",,,,,
2.05643250916,0.0946106258916,Fortul,CO81300,,,,Arauca,CO81,Colombia,CO,2018/01/01,2020/04/16,,"563",Fortul,Fortul,"6.79222","-71.7756",,,,,
0.518048342818,0.00905923918645,Fosca,CO25281,,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"791","Fosca, Cundinamarca",Fosca,"4.333333333333333","-73.93333333333334",,,,,
1.58964270729,0.0424280996187,Francisco Pizarro,CO52520,,,,Nariño,CO52,Colombia,CO,2018/01/01,2020/04/16,,"54","Francisco Pizarro, Nariño",Francisco Pizarro,"2.1","-78.71666666666667",,,,,
0.865279189294,0.0210594938635,Fredonia,CO05282,,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"1042","Fredonia, Antioquia",Fredonia,"5.916666666666667","-75.66666666666667",,,,,
0.848806680831,0.0179117220463,Fresno,CO73283,,,,Tolima,CO73,Colombia,CO,2018/01/01,2020/04/16,,"55","Fresno, Tolima",Fresno,"5.155555555555556","-75.04027777777777",,,,,
2.3880752089,0.113024383565,Frontino,CO05284,,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"751","Frontino, Antioquia",Frontino,"6.783333333333333","-76.13333333333334",,,,,
1.44641980773,0.0464632765257,Fuente de Oro,CO50287,,,,Meta,CO50,Colombia,CO,2018/01/01,2020/04/16,,"722",Fuente de Oro,Fuente de Oro,"3.466666666666667","-73.61666666666666",,,,,
2.78852722392,0.0802552578369,Fundación,CO47288,Fundacion,,,Magdalena,CO47,Colombia,CO,2018/01/01,2020/04/16,,"792",Fundación,Fundación,"10.5214","-74.1867",,,,,
1.26507915749,0.0319709233395,Funes,CO52287,,,,Nariño,CO52,Colombia,CO,2018/01/01,2020/04/16,,"564","Funes, Nariño",Funes,"1","-77.45",,,,,
0.40991240377,0.00552276120736,Funza,CO25286,,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"566",Funza,Funza,"4.716666666666667","-74.21666666666667",,,,,
0.437688199337,0.00632030735974,Fúquene,CO25288,Fuquene,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"565",Fúquene,Fúquene,"5.405","-73.79583333333333",,,,,
1.02614305779,0.0158001939878,Fusagasugá,CO25290,Fusagasuga,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"567",Fusagasugá,Fusagasugá,"4.345152777777778","-74.36182222222222",,,,,
1.10342864488,0.0313751419476,Gachalá,CO25293,Gachala,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"568",Gachalá,Gachalá,"4.6930555555555555","-73.52",,,,,
0.292826131055,0.00351103615901,Gachancipá,CO25295,Gachancipa,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"259",Gachancipá,Gachancipá,"4.990833333333334","-73.87305555555555",,,,,
0.497657899967,0.00719727563618,Gachantivá,CO15293,Gachantiva,,,Boyacá,CO15,Colombia,CO,2018/01/01,2020/04/16,,"569",Gachantivá,Gachantivá,"5.75","-73.5",,,,,
0.771919018088,0.0211028991271,Gachetá,CO25297,Gacheta,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"946",Gachetá,Gachetá,"4.817555555555555","-73.63602777777778",,,,,
0.659890318329,0.0164947861801,Galán,CO68296,Galan,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"1007","Galán, Santander",Galán,"6.7","-73.3",,,,,
0.422918248753,0.00806211249866,Galapa,CO08296,,,,Atlántico,CO08,Colombia,CO,2018/01/01,2020/04/16,,,,,,,,,,,
1.12379500452,0.0264683881215,Galeras,CO70235,,,,Sucre,CO70,Colombia,CO,2018/01/01,2020/04/16,,"570","Galeras, Sucre",Galeras,"9.166666666666666","-75.05",,,,,
0.446980377355,0.00877698116582,Gama,CO25299,,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"461","Gama, Cundinamarca",Gama,"4.762777777777778","-73.61083333333333",,,,,
0.994130784465,0.0268311134935,Gamarra,CO20295,,,,Cesar,CO20,Colombia,CO,2018/01/01,2020/04/16,,"947","Gamarra, Cesar",Gamarra,"8.333333333333334","-73.66666666666667",,,,,
1.45819740781,0.0496629624053,Gámbita,CO68298,Gambita,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"264",Gámbita,Gámbita,"6","-73.25",,,,,
0.634607758008,0.0100928578215,Gámeza,CO15296,Gameza,,,Boyacá,CO15,Colombia,CO,2018/01/01,2020/04/16,,"684",Gámeza,Gámeza,"5.8","-72.8",,,,,
0.610179730716,0.0157788906485,Garagoa,CO15299,,,,Boyacá,CO15,Colombia,CO,2018/01/01,2020/04/16,,,,,,,,,,,
1.3638704416,0.0492750890876,Garzón,CO41298,Garzon,,,Huila,CO41,Colombia,CO,2018/01/01,2020/04/16,,"892","Garzón, Huila",Garzón,"2.1819444444444445","-75.65777777777778",,,,,
0.800514077719,0.0240024485516,Génova,CO63302,Genova,,,Quindio,CO63,Colombia,CO,2018/01/01,2020/04/16,,"685","Génova, Quindío",Génova,"4.25","-75.66666666666667",,,,,
1.13064803367,0.0409294428879,Gigante,CO41306,,,,Huila,CO41,Colombia,CO,2018/01/01,2020/04/16,,"1090","Gigante, Huila",Gigante,"2.38667","-75.5461",,,,,
0.757605656625,0.0218476923112,Ginebra,CO76306,,,,Valle del Cauca,CO76,Colombia,CO,2018/01/01,2020/04/16,,"56","Ginebra, Valle del Cauca",Ginebra,"3.75","-76.16666666666667",,,,,
0.491327193627,0.00763775438639,Giraldo,CO05306,,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"571","Giraldo, Antioquia",Giraldo,"6.680277777777778","-75.95305555555557",,,,,
0.693036434391,0.0106017625923,Girardot,CO25307,,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"57","Girardot, Cundinamarca",Girardot,"4.305","-74.80166666666666",,,,,
0.415671172691,0.00676826929573,Girardota,CO05308,,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"58",Girardota,Girardota,"6.376391666666667","-75.44728611111111",,,,,
2.0106669916,0.0403415920434,Girón,CO68307,Giron,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,,,,,,,,,,
0.90654948688,0.0271595323364,Gómez Plata,CO05310,Gomez Plata,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"462",Gómez Plata,Gómez Plata,"6.683333333333334","-75.21666666666667",,,,,
0.434873425863,0.00599288305829,González,CO20310,Gonzalez,,,Cesar,CO20,Colombia,CO,2018/01/01,2020/04/16,,"849","González, Cesar",González,"8.4","-73.33333333333333",,,,,
0.673837456691,0.0122140001639,Gramalote,CO54313,,,,Norte de Santander,CO54,Colombia,CO,2018/01/01,2020/04/16,,"59",Gramalote,Gramalote,"7.9275","-72.7538888888889",,,,,
0.763961283516,0.0155351735013,Granada,CO05313,,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"572","Granada, Antioquia",Granada,"6.147","-75.188",,,,,
0.390419166795,0.00494662184308,Granada,CO25312,,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"752","Granada, Cundinamarca",Granada,"4.518611111111111","-74.35138888888888",,,,,
1.05662904264,0.0283475687981,Granada,CO50313,,,,Meta,CO50,Colombia,CO,2018/01/01,2020/04/16,,"949","Granada, Meta",Granada,"3.33333","-73.8333",,,,,
0.912537838625,0.0247320186519,Guaca,CO68318,,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"261","Guaca, Santander",Guaca,,,,,,,
0.299984588358,0.00470924756749,Guacamayas,CO15317,,,,Boyacá,CO15,Colombia,CO,2018/01/01,2020/04/16,,"1091","Guacamayas, Boyacá",Guacamayas,"6.5","-72.5",,,,,
0.733473656212,0.0132097834988,Guacarí,CO76318,Guacari,,,Valle del Cauca,CO76,Colombia,CO,2018/01/01,2020/04/16,,"420",Guacarí,Guacarí,"3.7666666666666666","-76.33333333333333",,,,,
0.633581592715,0.00803056236042,Guachené,CO19300,Guachene,,,Cauca,CO19,Colombia,CO,2018/01/01,2020/04/16,,"573",Guachené,Guachené,"3.1333333333333333","-76.38333333333334",,,,,
0.63231508766,0.0138841022575,Guachetá,CO25317,Guacheta,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"793",Guachetá,Guachetá,"5.385555555555555","-73.68555555555555",,,,,
0.71880619889,0.012596415834,Guachucal,CO52317,,,,Nariño,CO52,Colombia,CO,2018/01/01,2020/04/16,,"60",Guachucal,Guachucal,"0.9666666666666667","-77.73333333333333",,,,,
2.00654140673,0.0671583225843,Guadalajara de Buga,CO76111,,,,Valle del Cauca,CO76,Colombia,CO,2018/01/01,2020/04/16,,,,,,,,,,,
0.494725134174,0.00966704145951,Guadalupe,CO05315,,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"686","Guadalupe, Antioquia",Guadalupe,"6.8175","-75.24416666666667",,,,,
0.748569305605,0.020273866714,Guadalupe,CO41319,,,,Huila,CO41,Colombia,CO,2018/01/01,2020/04/16,,"950","Guadalupe, Huila",Guadalupe,"2.025","-75.7572",,,,,
0.581718855358,0.0119552325558,Guadalupe,CO68320,,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"574","Guadalupe, Santander",Guadalupe,"6.247","-73.418",,,,,
1.57090688066,0.0622827836787,Guaduas,CO25320,,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"794",Guaduas,Guaduas,"5.069444444444445","-74.59805555555555",,,,,
0.488588752896,0.00945128504342,Guaitarilla,CO52320,,,,Nariño,CO52,Colombia,CO,2018/01/01,2020/04/16,,"795",Guaitarilla,Guaitarilla,"1.13333","-77.5564",,,,,
0.240922725768,0.00242528153655,Gualmatán,CO52323,Gualmatan,,,Nariño,CO52,Colombia,CO,2018/01/01,2020/04/16,,"723",Gualmatán,Gualmatán,"0.919167","-77.5661",,,,,
1.18123421159,0.0464476578414,Guamal,CO47318,,,,Magdalena,CO47,Colombia,CO,2018/01/01,2020/04/16,,"753",Guamal,Guamal,"9.14722","-74.23",,,,,
1.44218642107,0.0485071278994,Guamal,CO50318,,,,Meta,CO50,Colombia,CO,2018/01/01,2020/04/16,,"1043","Guamal, Meta",Guamal,"3.88","-73.7656",,,,,
1.1585997983,0.0411783303643,Guamo,CO73319,,,,Tolima,CO73,Colombia,CO,2018/01/01,2020/04/16,,"421",Guamo,Guamo,"4.083333333333333","-74.91666666666667",,,,,
2.20828798497,0.207968979127,Guapi,CO19318,,,,Cauca,CO19,Colombia,CO,2018/01/01,2020/04/16,,"951","Guapi, Cauca",Guapi,"2.5666666666666664","-77.88333333333334",,,,,
0.363707671333,0.00549914507803,Guapotá,CO68322,Guapota,,,Santander,CO68,Colombia,CO,2018/01/01,2020/04/16,,"1008",Guapotá,Guapotá,"6.383333333333333","-73.25",,,,,
1.42388687029,0.0297043188832,Guaranda,CO70265,,,,Sucre,CO70,Colombia,CO,2018/01/01,2020/04/16,,"61","Guaranda, Sucre",Guaranda,"8.466666666666667","-75.53333333333333",,,,,
0.706537085478,0.0123985222392,Guarne,CO05318,,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"575",Guarne,Guarne,"6.280011111111111","-75.44273333333334",,,,,
0.943325410663,0.0293944426005,Guasca,CO25322,,,,Cundinamarca,CO25,Colombia,CO,2018/01/01,2020/04/16,,"62",Guasca,Guasca,"4.865833333333333","-73.87722222222222",,,,,
0.500451788995,0.0068064832531,Guatapé,CO05321,Guatape,,,Antioquia,CO05,Colombia,CO,2018/01/01,2020/04/16,,"576",Guatapé,Guatapé,"6.233333333333333","-75.16666666666667",,,,,
